,id,state,gender,target_d,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,rooms_per_neigh,baths_per_neigh,population_per_household
583,28621,GA,F,25.0,550.0,144.0,211.0,206.0,253.0,10249.0,14.0,1.2281553398058251,49.75242718446602,1.0242718446601942
584,131467,CO,F,2.0,660.0,183.0,188.0,235.0,251.0,11152.0,4.090909091,1.0680851063829788,47.45531914893617,0.8
585,29103,GA,F,11.0,718.0,206.0,256.0,254.0,295.0,11414.8,5.8125,1.1614173228346456,44.94015748031496,1.0078740157480315
586,122350,TX,M,25.0,469.0,223.0,250.0,241.0,270.0,8518.0,21.63636364,1.120331950207469,35.344398340248965,1.037344398340249
587,191547,NE,F,15.0,318.0,216.0,250.0,240.0,265.0,8799.0,21.85,1.1041666666666667,36.6625,1.0416666666666667
588,140808,NV,F,25.0,1181.0,451.0,466.0,494.0,521.0,17987.0,17.83333333,1.0546558704453441,36.41093117408907,0.9433198380566802
589,76625,IA,M,6.0,386.0,232.0,276.0,274.0,313.0,9987.0,5.0,1.1423357664233578,36.448905109489054,1.0072992700729928
590,57349,KY,F,7.0,685.0,288.0,405.0,320.0,379.0,14166.2,6.0,1.184375,44.269375000000004,1.265625
591,27366,GA,M,16.0,1199.8,334.0,334.0,426.0,421.0,15669.0,6.380952381,0.9882629107981221,36.78169014084507,0.784037558685446
592,100146,MO,M,25.0,464.0,256.0,310.0,283.0,322.0,10907.0,19.28571429,1.137809187279152,38.540636042402824,1.0954063604240283
593,27736,GA,F,8.0,1245.0,618.0,634.0,687.0,705.0,21467.0,7.285714286,1.0262008733624455,31.24745269286754,0.9228529839883551
594,80646,WI,M,4.0,360.0,198.0,217.0,248.0,269.0,8452.0,3.555555556,1.0846774193548387,34.08064516129032,0.875
595,190837,WI,F,11.0,432.0,203.0,300.0,226.0,323.0,9769.0,8.125,1.4292035398230087,43.22566371681416,1.3274336283185841
596,18322,NC,M,10.0,807.0,329.0,374.0,390.0,422.0,16724.0,7.375,1.082051282051282,42.88205128205128,0.958974358974359
597,118819,TX,F,20.0,786.0,421.0,460.0,393.0,453.0,12335.0,12.33333333,1.1526717557251909,31.38676844783715,1.1704834605597965
598,14233,WY,M,25.0,307.0,184.0,264.0,247.0,341.0,10860.0,18.33333333,1.3805668016194332,43.96761133603239,1.0688259109311742
599,142163,NV,M,12.0,1270.0,447.0,419.0,476.0,472.0,15652.0,8.833333333,0.9915966386554622,32.88235294117647,0.8802521008403361
600,49650,AL,M,10.0,472.0,202.8,218.0,257.0,302.0,8760.0,9.777777778,1.1750972762645915,34.08560311284047,0.8482490272373541
601,61191,IN,F,10.0,472.0,305.0,308.0,306.0,322.0,11371.0,6.578947368,1.0522875816993464,37.16013071895425,1.0065359477124183
602,23491,SC,M,10.0,824.0,348.0,371.0,365.0,400.0,14663.0,9.166666667,1.095890410958904,40.172602739726024,1.0164383561643835
603,87127,MT,F,10.0,862.0,248.0,359.0,357.0,432.0,16623.6,10.0,1.2100840336134453,46.56470588235294,1.0056022408963585
604,263,SC,F,10.0,2156.0,331.0,319.0,419.0,401.0,24742.0,11.625,0.9570405727923628,59.050119331742245,0.7613365155131265
605,137962,AZ,M,10.0,906.0,396.0,417.0,443.0,485.0,20138.0,9.666666667,1.0948081264108351,45.45823927765237,0.9413092550790068
606,21746,NC,F,10.0,481.0,162.0,204.0,212.0,247.0,10228.0,10.36363636,1.1650943396226414,48.24528301886792,0.9622641509433962
607,140632,NM,F,20.0,560.0,259.0,333.0,295.0,345.0,11660.0,14.2,1.1694915254237288,39.52542372881356,1.1288135593220339
608,20773,NC,M,5.0,475.0,136.0,186.0,201.0,245.0,8676.0,4.909090909,1.2189054726368158,43.16417910447761,0.9253731343283582
609,81006,WI,F,6.0,567.0,149.0,158.0,210.0,223.0,7817.0,5.0,1.061904761904762,37.22380952380952,0.7523809523809524
610,135060,AZ,F,20.0,1439.0,439.0,545.0,536.0,652.0,23232.0,12.5,1.2164179104477613,43.343283582089555,1.0167910447761195
611,86626,ND,M,6.0,799.0,325.0,400.0,421.0,506.0,17372.0,3.4,1.2019002375296912,41.263657957244654,0.9501187648456056
612,173039,CA,F,50.0,574.0,223.0,243.0,241.0,263.0,8735.0,23.11111111,1.0912863070539418,36.2448132780083,1.008298755186722
613,105660,KS,M,5.0,430.0,236.0,333.0,314.0,388.0,13227.0,9.0,1.2356687898089171,42.12420382165605,1.0605095541401275
614,35935,FL,M,21.0,711.0,266.0,351.0,305.0,363.0,13120.0,10.66666667,1.1901639344262296,43.01639344262295,1.1508196721311474
615,31746,FL,M,6.0,576.0,326.0,326.0,353.0,339.0,11310.0,8.333333333,0.9603399433427762,32.039660056657226,0.9235127478753541
616,71491,MI,F,25.0,786.0,381.0,443.0,422.0,479.0,16368.0,17.5,1.1350710900473933,38.78672985781991,1.0497630331753554
617,188666,FL,M,25.0,710.0,387.0,446.0,442.0,494.0,15917.0,14.77777778,1.1176470588235294,36.01131221719457,1.009049773755656
618,135016,AZ,F,14.0,433.0,194.0,183.0,196.0,183.0,7707.8,7.5,0.9336734693877551,39.32551020408163,0.9336734693877551
619,69983,MI,M,11.0,475.0,239.0,295.0,291.0,319.0,10528.0,7.5625,1.0962199312714778,36.1786941580756,1.013745704467354
620,42291,FL,M,15.0,568.0,221.0,256.0,273.0,328.0,14886.0,10.52631579,1.2014652014652014,54.527472527472526,0.9377289377289377
621,160869,CA,M,4.0,1035.0,328.0,339.0,298.0,313.0,11000.4,4.15,1.0503355704697988,36.914093959731545,1.1375838926174497
622,28003,IL,F,15.0,1671.0,662.0,664.0,700.0,711.0,23530.0,9.2,1.0157142857142858,33.614285714285714,0.9485714285714286
623,104732,KS,F,10.0,605.0,306.0,335.0,343.0,362.0,14037.0,6.285714286,1.055393586005831,40.924198250728864,0.9766763848396501
624,29852,GA,M,17.0,593.0,301.0,341.0,316.0,361.0,11838.0,9.643571429,1.1424050632911393,37.462025316455694,1.0791139240506329
625,118091,TX,M,20.0,491.0,356.0,384.0,357.0,387.0,12961.0,16.125,1.084033613445378,36.30532212885154,1.0756302521008403
626,8204,MI,F,10.0,301.0,205.0,208.0,246.0,256.0,8803.0,13.25,1.0406504065040652,35.78455284552845,0.8455284552845529
627,90947,IL,F,25.0,560.0,296.0,384.0,340.0,388.0,14237.0,11.1076682194,1.1411764705882352,41.87352941176471,1.1294117647058823
628,6912,NV,F,15.0,617.0,168.0,202.0,239.0,259.0,9154.0,12.91666667,1.0836820083682008,38.30125523012552,0.8451882845188284
629,2464,TX,M,7.0,481.0,195.0,248.0,265.0,307.0,11476.0,7.823529412,1.1584905660377358,43.30566037735849,0.9358490566037736
630,71400,MI,M,15.0,602.0,336.0,366.0,363.0,391.0,12418.0,8.0,1.0771349862258952,34.209366391184574,1.0082644628099173
631,250,IL,F,15.0,469.0,209.4,241.0,257.0,304.0,10983.4,10.875,1.1828793774319066,42.73696498054475,0.9377431906614786
632,99325,MO,M,10.0,1191.0,440.0,536.0,515.0,575.0,20176.0,10.0,1.116504854368932,39.17669902912621,1.0407766990291263
633,120461,TX,F,20.0,547.0,309.0,337.0,340.0,377.0,11973.0,16.4,1.1088235294117648,35.21470588235294,0.9911764705882353
634,133285,ID,F,30.0,466.0,205.0,242.0,242.0,265.0,10962.0,25.0,1.0950413223140496,45.29752066115702,1.0
635,26858,GA,M,15.0,871.0,408.0,426.0,452.0,476.0,16480.0,11.33333333,1.0530973451327434,36.46017699115044,0.9424778761061947
636,61488,IN,M,7.0,682.0,367.0,432.0,395.0,448.0,14194.0,5.403846154,1.1341772151898735,35.93417721518988,1.0936708860759494
637,182156,WA,F,27.0,987.0,393.0,408.0,420.0,427.0,13350.0,22.0,1.0166666666666666,31.785714285714285,0.9714285714285714
638,133925,ID,M,25.0,605.0,213.0,241.0,269.0,303.0,10788.0,22.0,1.1263940520446096,40.10408921933085,0.895910780669145
639,115431,OK,M,5.0,389.0,177.0,218.0,211.0,248.0,7982.0,4.8,1.1753554502369667,37.829383886255926,1.033175355450237
640,72366,MI,M,20.0,448.0,291.0,309.0,330.0,359.0,12037.4,10.5,1.087878787878788,36.4769696969697,0.9363636363636364
641,32527,FL,F,3.0,786.0,352.0,371.0,384.0,423.0,16104.0,3.444444444,1.1015625,41.9375,0.9661458333333334
642,175974,OR,M,11.0,542.0,199.0,219.0,239.0,262.0,9349.0,7.444444444,1.096234309623431,39.11715481171548,0.9163179916317992
643,96008,IL,F,5.0,300.0,87.0,163.0,134.0,185.0,7586.0,4.838709677,1.3805970149253732,56.61194029850746,1.2164179104477613
644,106610,NE,M,15.0,475.0,318.0,360.0,324.0,366.0,13159.0,9.6354166666,1.1296296296296295,40.614197530864196,1.1111111111111112
645,80395,WI,F,50.0,902.0,477.0,507.0,500.0,517.0,15876.0,15.0,1.034,31.752,1.014
646,86225,SD,M,10.0,499.0,247.0,283.0,273.0,331.0,12213.0,13.5,1.2124542124542124,44.73626373626374,1.0366300366300367
647,43595,MI,M,6.0,684.0,461.0,523.0,503.0,543.0,17874.0,5.75,1.0795228628230615,35.53479125248509,1.0397614314115309
648,144812,CA,M,50.0,876.6,336.0,462.0,421.0,526.0,19440.0,12.7739799342,1.2494061757719714,46.17577197149644,1.0973871733966747
649,135265,AZ,F,14.0,815.0,264.0,439.0,322.0,472.0,18423.0,10.0,1.4658385093167703,57.214285714285715,1.3633540372670807
650,84610,MN,F,4.0,780.0,477.0,485.0,488.0,507.0,16525.0,3.113636364,1.0389344262295082,33.86270491803279,0.9938524590163934
651,116533,TX,F,10.0,496.0,234.0,218.0,260.0,259.0,9429.0,7.619047619,0.9961538461538462,36.26538461538462,0.8384615384615385
652,102351,MO,F,23.0,787.0,208.0,271.0,264.0,356.0,11107.0,13.33333333,1.3484848484848484,42.071969696969695,1.0265151515151516
653,136935,OK,F,15.0,454.0,312.0,311.0,302.0,306.0,9808.0,9.0,1.0132450331125828,32.47682119205298,1.0298013245033113
654,137833,AZ,M,25.0,762.0,375.0,396.0,418.0,437.0,14900.0,22.5,1.0454545454545454,35.645933014354064,0.9473684210526315
655,186713,CA,F,15.0,813.0,297.0,360.0,348.0,424.0,22764.0,22.8125,1.2183908045977012,65.41379310344827,1.0344827586206897
656,112594,AR,M,15.0,704.0,222.0,374.0,295.0,461.0,18592.0,9.0,1.5627118644067797,63.02372881355932,1.2677966101694915
657,58374,KY,F,10.0,483.0,169.0,237.0,216.0,269.0,9809.0,9.545454546,1.2453703703703705,45.41203703703704,1.0972222222222223
658,108316,LA,M,24.0,1903.0,213.0,265.0,274.0,379.0,20833.0,7.575043289200001,1.3832116788321167,76.03284671532846,0.9671532846715328
659,71312,MI,F,3.0,497.0,350.0,364.0,357.0,384.0,11696.0,3.08,1.0756302521008403,32.76190476190476,1.0196078431372548
660,7238,IA,F,12.0,374.0,234.0,305.0,225.0,283.0,10539.0,5.538461539,1.2577777777777779,46.84,1.3555555555555556
661,132003,CO,F,8.0,508.0,240.0,303.0,377.0,427.0,14984.0,5.571428571,1.1326259946949602,39.745358090185675,0.8037135278514589
662,172220,CA,M,19.0,676.0,156.0,172.0,201.0,203.0,7851.6,12.13333333,1.0099502487562189,39.06268656716418,0.8557213930348259
663,189916,MI,M,5.0,805.0,382.0,506.0,421.0,507.0,17020.0,21.16666667,1.2042755344418052,40.427553444180525,1.2019002375296912
664,89358,IL,M,20.0,732.0,409.0,416.0,450.0,463.0,13763.0,11.66666667,1.028888888888889,30.584444444444443,0.9244444444444444
665,82843,MN,F,5.0,737.0,302.0,383.0,357.0,445.0,14822.0,5.071428571,1.246498599439776,41.51820728291317,1.072829131652661
666,56124,MS,M,20.0,600.0,254.0,255.0,292.0,294.0,9800.0,12.376794870000001,1.0068493150684932,33.56164383561644,0.8732876712328768
667,75840,IA,M,20.0,686.0,365.0,449.0,408.0,492.0,19695.0,12.75,1.2058823529411764,48.27205882352941,1.1004901960784315
668,74615,MI,M,9.0,500.0,155.0,385.0,263.0,423.0,13674.0,7.0,1.608365019011407,51.99239543726236,1.4638783269961977
669,45808,FL,F,10.0,877.0,343.0,380.0,392.0,432.0,15119.8,8.578947368,1.1020408163265305,38.570918367346934,0.9693877551020408
670,20237,NC,F,13.0,674.0,294.0,381.0,347.0,405.0,13120.0,6.266666667,1.1671469740634006,37.809798270893374,1.0979827089337175
671,54828,MS,F,5.0,338.0,158.0,195.0,197.0,227.0,8077.0,7.818181818,1.1522842639593909,41.0,0.9898477157360406
672,168589,OR,F,10.0,835.0,186.0,244.0,240.0,274.0,10045.0,11.875,1.1416666666666666,41.854166666666664,1.0166666666666666
673,175438,OR,F,25.0,925.0,129.0,363.0,215.0,441.0,18634.0,15.46428571,2.0511627906976746,86.66976744186047,1.6883720930232557
674,89680,IL,F,15.0,1290.0,515.0,559.0,575.0,624.0,17626.0,10.0,1.085217391304348,30.653913043478262,0.9721739130434782
675,132131,CO,F,25.0,363.2,129.0,207.0,168.0,244.0,8382.0,14.875,1.4523809523809523,49.892857142857146,1.2321428571428572
676,180175,WA,F,20.0,938.0,297.0,319.0,344.0,379.0,15721.0,11.5869264068,1.1017441860465116,45.700581395348834,0.9273255813953488
677,122404,TX,F,25.0,546.0,201.0,244.0,270.0,319.0,10633.0,10.0,1.1814814814814816,39.38148148148148,0.9037037037037037
678,27670,GA,M,25.0,894.0,423.0,481.0,452.0,509.0,19549.0,11.5,1.1261061946902655,43.25,1.0641592920353982
679,17791,NC,F,25.0,969.0,515.0,562.0,544.0,596.0,22008.0,25.0,1.0955882352941178,40.455882352941174,1.0330882352941178
680,113728,OK,M,15.0,493.0,244.0,305.0,273.0,337.0,12105.0,15.0,1.2344322344322345,44.34065934065934,1.1172161172161172
681,51846,TN,F,25.0,386.0,177.0,231.0,220.0,251.0,8524.0,15.0,1.1409090909090909,38.74545454545454,1.05
682,51528,TN,F,5.0,579.8,257.0,303.0,284.0,337.0,13332.0,6.071428571,1.1866197183098592,46.943661971830984,1.0669014084507042
683,99497,MO,M,5.0,834.0,383.0,409.0,382.0,413.0,12532.0,8.214285714,1.081151832460733,32.80628272251309,1.0706806282722514
684,95240,IL,M,11.0,615.8,344.0,385.0,339.0,391.0,12484.6,10.71875,1.1533923303834808,36.82772861356932,1.135693215339233
685,126639,TX,M,8.0,588.0,237.0,272.0,292.0,329.0,13294.0,7.4,1.1267123287671232,45.52739726027397,0.9315068493150684
686,15965,NC,M,5.0,429.0,232.0,259.0,253.0,286.0,9832.0,3.6875,1.1304347826086956,38.86166007905138,1.023715415019763
687,114321,OK,M,25.0,737.0,397.0,420.0,420.0,456.0,14451.0,15.0,1.0857142857142856,34.40714285714286,1.0
688,132567,WY,F,20.0,985.0,413.0,453.0,449.0,478.0,16809.0,15.33333333,1.064587973273942,37.43652561247216,1.0089086859688197
689,78312,WI,M,15.0,565.0,332.0,406.0,370.0,383.0,15523.0,10.55555556,1.0351351351351352,41.954054054054055,1.0972972972972972
690,188078,SC,M,10.0,1083.0,450.0,502.0,506.0,557.0,18815.0,11.125,1.1007905138339922,37.183794466403164,0.9920948616600791
691,102398,MO,F,12.0,442.0,213.0,210.0,274.0,259.0,14114.0,5.166666667,0.9452554744525548,51.51094890510949,0.7664233576642335
692,45116,FL,M,5.0,1642.0,522.0,551.0,611.0,651.0,28264.0,4.913043478,1.065466448445172,46.258592471358426,0.9018003273322422
693,155921,CA,M,25.0,1483.0,306.0,333.0,382.0,416.0,17874.0,14.07692308,1.0890052356020943,46.79057591623037,0.8717277486910995
694,77196,WI,F,25.0,940.0,428.0,465.0,452.0,495.0,16556.0,15.0,1.095132743362832,36.6283185840708,1.0287610619469028
695,10893,CA,F,20.0,2012.0,225.0,316.0,294.0,374.0,16165.0,9.1685610758,1.272108843537415,54.98299319727891,1.0748299319727892
696,19621,NC,F,21.0,517.0,123.0,180.0,194.0,231.0,7025.0,12.0,1.190721649484536,36.21134020618557,0.9278350515463918
697,149653,CA,F,10.0,1773.0,292.0,306.0,346.0,367.0,12522.0,15.0,1.060693641618497,36.190751445086704,0.884393063583815
698,159750,CA,M,9.0,946.0,382.0,436.0,465.0,524.0,18560.0,6.0,1.1268817204301076,39.913978494623656,0.9376344086021505
699,136269,AZ,F,15.0,1149.0,563.0,566.0,598.0,606.0,18764.0,8.555555556,1.0133779264214047,31.377926421404684,0.9464882943143813
700,108029,LA,M,5.0,729.0,407.0,444.0,448.0,483.0,13568.0,4.875,1.078125,30.285714285714285,0.9910714285714286
701,10719,WA,F,19.0,2375.0,327.0,358.0,331.0,377.0,16653.0,11.55555556,1.1389728096676737,50.31117824773414,1.081570996978852
702,152737,CA,M,7.0,2312.0,456.0,516.0,531.0,589.0,21372.0,8.941176471,1.1092278719397364,40.24858757062147,0.9717514124293786
703,94307,IL,F,15.0,1063.0,269.0,322.0,304.0,393.0,13817.0,10.908266957799999,1.292763157894737,45.45065789473684,1.0592105263157894
704,108919,LA,F,15.0,629.0,210.0,277.0,279.0,327.0,11405.0,9.5,1.1720430107526882,40.878136200716845,0.992831541218638
705,4055,TX,M,10.0,1247.0,555.0,617.0,672.0,718.0,28285.0,10.15384615,1.068452380952381,42.09077380952381,0.9181547619047619
706,175907,OR,F,15.0,807.0,351.0,388.0,377.0,420.0,16532.0,9.529411765,1.1140583554376657,43.851458885941646,1.0291777188328912
707,35181,FL,M,25.0,1395.0,471.0,509.0,580.0,642.0,28892.0,20.875,1.106896551724138,49.813793103448276,0.8775862068965518
708,53127,TN,M,30.0,576.0,216.0,319.0,295.0,339.0,17149.0,17.625,1.1491525423728814,58.13220338983051,1.0813559322033899
709,88056,IL,F,5.0,1355.0,496.0,567.0,593.0,670.0,27692.0,3.8,1.129848229342327,46.69814502529511,0.9561551433389545
710,86640,ND,F,13.0,553.0,340.0,399.0,355.0,395.0,13167.0,6.862068966,1.1126760563380282,37.09014084507042,1.123943661971831
711,99673,MO,F,22.0,638.0,470.0,483.0,488.0,521.0,15490.0,9.5,1.0676229508196722,31.741803278688526,0.9897540983606558
712,96000,IL,M,10.0,359.0,88.0,218.0,159.0,329.0,10543.0,3.583333333,2.069182389937107,66.30817610062893,1.371069182389937
713,170256,CA,F,10.0,1246.0,277.4,296.0,339.0,362.0,11851.0,7.5,1.0678466076696165,34.958702064896755,0.8731563421828908
714,20821,NC,M,10.0,631.0,286.0,324.0,333.0,373.0,13818.0,11.6188644674,1.12012012012012,41.4954954954955,0.972972972972973
715,155157,CA,F,12.0,955.0,329.0,332.0,346.0,359.0,10736.0,12.33333333,1.0375722543352601,31.028901734104046,0.9595375722543352
716,137134,AZ,M,10.0,810.0,320.0,354.0,368.0,393.0,18361.0,9.090909091,1.0679347826086956,49.89402173913044,0.9619565217391305
717,182286,WA,M,20.0,699.0,262.0,208.0,301.0,299.0,12872.0,15.0,0.9933554817275747,42.7641196013289,0.6910299003322259
718,138804,AZ,F,10.0,1239.0,348.0,365.0,399.0,428.0,14561.0,9.444444444,1.0726817042606516,36.4937343358396,0.9147869674185464
719,9287,CA,M,8.0,1432.0,420.0,423.0,453.0,461.0,14210.0,7.2,1.0176600441501105,31.368653421633553,0.9337748344370861
720,104108,MO,F,11.0,609.0,263.0,357.0,301.0,355.0,13005.0,11.78947368,1.1794019933554818,43.205980066445186,1.186046511627907
721,1357,MI,F,15.0,889.0,328.0,368.0,391.0,431.0,13456.0,10.66666667,1.10230179028133,34.41432225063939,0.9411764705882353
722,10784,WA,M,10.0,791.0,565.0,563.0,566.0,571.0,20238.0,4.407407407,1.0088339222614842,35.75618374558304,0.9946996466431095
723,140049,NM,F,20.0,629.0,170.0,197.0,214.0,243.0,7822.0,9.909416666,1.1355140186915889,36.55140186915888,0.9205607476635514
724,170489,CA,F,20.0,2128.0,470.0,472.0,559.0,567.0,16285.0,9.579029303000002,1.0143112701252237,29.132379248658317,0.8443649373881932
725,184289,WA,F,10.0,645.0,359.0,376.0,360.0,381.0,11050.0,7.666666667,1.0583333333333333,30.694444444444443,1.0444444444444445
726,36353,FL,F,17.0,1344.0,335.0,403.0,377.0,446.0,22233.0,9.5,1.1830238726790452,58.97347480106101,1.0689655172413792
727,97689,IL,M,10.0,821.0,334.0,371.0,390.0,431.0,15694.0,10.0,1.1051282051282052,40.241025641025644,0.9512820512820512
728,133229,ID,M,25.0,681.0,382.0,396.0,406.0,445.0,16011.0,12.0,1.0960591133004927,39.435960591133004,0.9753694581280788
729,51845,TN,F,18.0,386.0,177.0,231.0,220.0,251.0,8524.0,8.444444444,1.1409090909090909,38.74545454545454,1.05
730,75331,IA,F,25.0,583.0,310.0,371.0,385.0,452.0,17243.0,8.5,1.174025974025974,44.787012987012986,0.9636363636363636
731,88802,IL,M,25.0,1711.0,479.0,542.0,629.0,683.0,26817.0,13.0,1.0858505564387917,42.63434022257552,0.8616852146263911
732,183702,WA,F,10.0,700.0,322.0,415.0,356.0,446.0,14360.0,11.33333333,1.252808988764045,40.337078651685395,1.1657303370786516
733,175535,OR,M,20.0,904.0,339.0,446.0,442.0,510.0,20426.0,10.6,1.1538461538461537,46.21266968325792,1.009049773755656
734,35325,FL,M,30.0,833.0,277.0,350.0,329.0,387.0,14317.0,12.14285714,1.1762917933130699,43.516717325227965,1.0638297872340425
735,181655,WA,M,50.0,957.0,418.0,417.0,423.0,438.0,14668.0,15.0625,1.0354609929078014,34.67612293144208,0.9858156028368794
736,14394,TX,M,10.0,631.0,273.0,278.0,288.0,294.0,8650.0,25.0,1.0208333333333333,30.03472222222222,0.9652777777777778
737,81823,WI,M,45.0,470.0,234.0,355.0,271.0,365.0,12277.0,25.0,1.3468634686346863,45.30258302583026,1.3099630996309963
738,77048,IA,F,7.0,342.0,209.0,214.0,241.0,261.0,10728.0,7.0,1.0829875518672198,44.51452282157676,0.8879668049792531
739,20962,NC,M,15.0,668.0,296.0,308.0,317.0,337.0,12050.0,15.0,1.0630914826498423,38.01261829652997,0.9716088328075709
740,58725,KY,M,15.0,313.0,142.0,165.0,210.0,251.0,9665.0,15.0,1.1952380952380952,46.023809523809526,0.7857142857142857
741,124104,TX,M,23.0,427.0,455.0,464.0,538.0,580.0,18517.0,15.25,1.0780669144981412,34.4182156133829,0.862453531598513
742,82248,MN,M,8.0,480.0,157.0,184.0,214.0,246.0,9020.0,5.916666667,1.1495327102803738,42.149532710280376,0.8598130841121495
743,38944,FL,M,25.0,809.0,303.0,319.0,342.0,361.0,11303.0,16.33333333,1.0555555555555556,33.04970760233918,0.9327485380116959
744,47111,AL,M,5.0,453.0,219.0,264.0,263.0,299.0,9654.0,3.782608696,1.1368821292775666,36.70722433460076,1.0038022813688212
745,59561,IN,M,9.0,468.2,275.0,324.0,282.0,304.0,10632.0,8.2,1.0780141843971631,37.702127659574465,1.148936170212766
746,27423,GA,F,5.0,442.0,218.0,253.0,257.0,286.0,9399.0,9.166666667,1.11284046692607,36.57198443579767,0.9844357976653697
747,13484,FL,M,11.0,1404.4,488.0,524.0,515.0,555.0,19446.0,15.0,1.0776699029126213,37.75922330097087,1.0174757281553397
748,63000,IN,F,25.0,351.0,192.0,214.0,212.0,235.0,8757.0,20.0,1.1084905660377358,41.306603773584904,1.009433962264151
749,187284,IA,F,10.0,614.0,222.0,317.0,305.0,363.0,13840.0,8.666666667,1.1901639344262296,45.377049180327866,1.039344262295082
750,131423,CO,M,25.0,881.0,327.0,332.0,375.0,382.0,12204.0,14.8,1.0186666666666666,32.544,0.8853333333333333
751,22942,SC,F,9.0,616.0,324.0,334.0,348.0,361.0,15746.0,8.5,1.0373563218390804,45.247126436781606,0.9597701149425287
752,85579,MN,F,20.0,522.0,227.0,292.0,294.0,347.0,11944.2,20.0,1.1802721088435375,40.6265306122449,0.9931972789115646
753,3009,CA,F,20.0,1184.0,310.4,341.0,352.0,368.0,13817.0,9.875,1.0454545454545454,39.25284090909091,0.96875
754,15566,NC,F,10.0,683.0,343.0,398.0,377.0,441.0,14987.6,7.214285714,1.169761273209549,39.754907161803715,1.0557029177718833
755,84745,MN,F,7.0,604.0,318.0,338.0,356.0,376.0,13579.6,6.590909091,1.0561797752808988,38.14494382022472,0.949438202247191
756,78172,WI,F,25.0,1167.0,558.0,576.0,597.0,626.0,19797.0,15.0,1.04857621440536,33.1608040201005,0.964824120603015
757,186334,IN,M,10.0,836.0,222.0,431.0,347.0,442.0,16007.0,8.947368421,1.2737752161383284,46.12968299711815,1.2420749279538905
758,959,IA,F,10.0,586.0,349.0,413.0,404.0,465.0,15304.0,7.3,1.150990099009901,37.881188118811885,1.0222772277227723
759,179563,WA,M,23.0,842.0,420.0,419.0,476.0,494.0,12894.0,16.4,1.0378151260504203,27.08823529411765,0.8802521008403361
760,41243,FL,F,12.0,556.0,246.0,277.0,292.0,330.0,10272.0,9.818181818,1.13013698630137,35.178082191780824,0.9486301369863014
761,160500,CA,M,5.0,1467.0,311.0,323.0,356.0,392.0,15108.0,7.333333333,1.101123595505618,42.438202247191015,0.9073033707865169
762,77605,WI,M,15.0,1304.0,465.0,484.0,595.0,609.0,23455.0,10.0,1.0235294117647058,39.42016806722689,0.8134453781512605
763,190064,TN,F,20.0,340.0,149.0,151.0,173.0,188.0,6842.0,10.0,1.0867052023121386,39.54913294797688,0.8728323699421965
764,138758,AZ,F,20.0,616.0,403.0,423.0,406.0,443.0,14174.0,14.8,1.0911330049261083,34.91133004926108,1.041871921182266
765,8531,MI,M,10.0,497.0,275.0,296.0,343.0,369.0,12368.0,6.368421053,1.075801749271137,36.05830903790088,0.8629737609329446
766,22782,SC,M,10.0,514.0,205.0,224.0,226.0,238.0,8533.0,10.0,1.0530973451327434,37.756637168141594,0.9911504424778761
767,66223,MI,M,10.0,870.0,319.0,345.0,357.0,398.0,15849.0,9.571428571,1.1148459383753502,44.39495798319328,0.9663865546218487
768,79649,WI,F,15.0,556.0,259.0,275.0,268.0,258.0,12721.0,10.33333333,0.9626865671641791,47.46641791044776,1.0261194029850746
769,138999,AZ,F,10.0,624.0,284.0,326.0,324.0,355.0,12121.0,11.0497234778,1.095679012345679,37.410493827160494,1.0061728395061729
770,43020,FL,F,15.0,736.0,262.0,293.0,321.0,347.0,12780.0,15.0,1.0809968847352025,39.81308411214953,0.9127725856697819
771,118862,TX,M,12.0,1294.4,554.0,564.0,569.0,571.0,21200.0,8.5,1.0035149384885764,37.25834797891037,0.9912126537785588
772,30104,GA,M,15.0,364.0,246.0,307.0,287.0,325.0,9720.0,8.833333333,1.132404181184669,33.86759581881533,1.0696864111498259
773,154614,CA,F,20.0,1709.0,511.0,518.0,527.0,537.0,19150.8,15.0,1.0189753320683113,36.3392789373814,0.9829222011385199
774,57151,KY,F,26.0,580.8,311.0,326.0,326.0,326.0,7746.0,15.9,1.0,23.76073619631902,1.0
775,71425,MI,M,7.0,713.0,300.0,313.0,323.0,364.0,16833.0,6.0,1.1269349845201238,52.11455108359133,0.9690402476780186
776,41384,FL,F,12.0,556.0,318.0,358.0,320.0,352.0,11779.0,9.428571429,1.1,36.809375,1.11875
777,42997,FL,F,7.0,1567.0,392.0,391.0,434.0,409.0,18631.0,6.5625,0.9423963133640553,42.92857142857143,0.9009216589861752
778,132896,OR,F,25.0,953.0,319.0,379.0,387.0,455.0,15729.0,15.57142857,1.1757105943152455,40.64341085271318,0.979328165374677
779,120189,TX,M,25.0,492.0,244.0,260.0,284.0,301.0,10818.0,19.375,1.0598591549295775,38.09154929577465,0.9154929577464789
780,138829,AZ,F,25.0,847.0,231.8,238.0,225.0,308.0,11582.0,11.5,1.3688888888888888,51.47555555555556,1.0577777777777777
781,160401,CA,F,13.0,1952.0,335.0,365.0,367.0,398.0,15290.0,13.0,1.0844686648501363,41.66212534059945,0.9945504087193461
782,174934,OR,F,5.0,1421.4,391.0,456.0,448.0,471.0,19716.0,7.0,1.0513392857142858,44.00892857142857,1.0178571428571428
